,Habitat,Site.Name,Transect,Depth,Quad,File.Name,Point..,Major.Category,Subcategory,Notes,category,value
192,Coral,Anakena,1,15,4,C:\CPCe_41_inst\rapanui2016\ApT1Q8IMG_0161.cpc,42,Coral,Por,,Por ,1
193,Coral,Anakena,1,15,4,C:\CPCe_41_inst\rapanui2016\ApT1Q8IMG_0161.cpc,43,Coral,Por,,Por ,1
194,Coral,Anakena,1,15,4,C:\CPCe_41_inst\rapanui2016\ApT1Q8IMG_0161.cpc,44,Coral,Por,,Por ,1
195,Coral,Anakena,1,15,4,C:\CPCe_41_inst\rapanui2016\ApT1Q8IMG_0161.cpc,45,Coral,Por,,Por ,1
196,Coral,Anakena,1,15,4,C:\CPCe_41_inst\rapanui2016\ApT1Q8IMG_0161.cpc,46,Coral,Por,,Por ,1
197,Coral,Anakena,1,15,4,C:\CPCe_41_inst\rapanui2016\ApT1Q8IMG_0161.cpc,47,Coral,Por,,Por ,1
198,Coral,Anakena,1,15,4,C:\CPCe_41_inst\rapanui2016\ApT1Q8IMG_0161.cpc,48,Coral,Por,,Por ,1
199,Coral,Anakena,1,15,4,C:\CPCe_41_inst\rapanui2016\ApT1Q8IMG_0161.cpc,49,Coral,Por,,Por ,1
200,Coral,Anakena,1,15,4,C:\CPCe_41_inst\rapanui2016\ApT1Q8IMG_0161.cpc,50,Coral,Por,,Por ,1
201,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,1,Coral,Por,,Por ,1
202,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,2,Coral,Por,,Por ,1
203,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,3,Coral,Por,,Por ,1
204,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,4,Coral,Por,,Por ,1
205,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,5,Coral,Por,,Por ,1
206,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,6,Coral,Por,,Por ,1
207,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,7,Coral,Por,,Por ,1
208,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,8,Coral,Por,,Por ,1
209,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,9,Coral,Por,,Por ,1
210,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,10,Algae,Hal,,Hal ,1
211,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,11,Coral,Por,,Por ,1
212,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,12,Coral,Por,,Por ,1
213,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,13,Coral,Por,,Por ,1
214,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,14,Coral,Por,,Por ,1
215,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,15,Coral,Por,,Por ,1
216,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,16,Coral,Por,,Por ,1
217,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,17,Coral,Por,,Por ,1
218,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,18,Coral,Por,,Por ,1
219,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,19,Algae,Hal,,Hal ,1
220,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,20,Algae,Hal,,Hal ,1
221,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,21,Coral,Por,,Por ,1
222,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,22,Coral,Por,,Por ,1
223,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,23,Coral,Por,,Por ,1
224,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,24,Coral,Por,,Por ,1
225,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,25,Coral,Por,,Por ,1
226,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,26,Coral,Por,,Por ,1
227,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,27,Coral,Por,,Por ,1
228,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,28,Coral,Por,,Por ,1
229,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,29,Algae,Hal,,Hal ,1
230,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,30,Coral,Por,,Por ,1
231,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,31,Coral,Por,,Por ,1
232,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,32,Coral,Por,,Por ,1
233,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,33,Coral,Por,,Por ,1
234,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,34,Dead Coral Algae,DPor,,DPor ,1
235,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,35,Coral,Por,,Por ,1
236,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,36,Coral,Por,,Por ,1
237,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,37,Coral,Por,,Por ,1
238,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,38,Coral,Por,,Por ,1
239,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,39,Coral,Por,,Por ,1
240,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,40,Coral,Por,,Por ,1
241,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,41,Coral,Por,,Por ,1
242,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,42,Coral,Por,,Por ,1
243,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,43,Coral,Por,,Por ,1
244,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,44,Coral,Por,,Por ,1
245,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,45,Coral,Por,,Por ,1
246,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,46,Coral,Por,,Por ,1
247,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,47,Coral,Por,,Por ,1
248,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,48,Coral,Por,,Por ,1
249,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,49,Coral,Por,,Por ,1
250,Coral,Anakena,1,15,5,C:\CPCe_41_inst\rapanui2016\ApT1Q9IMG_0162.cpc,50,Algae,Hal,,Hal ,1
251,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,1,Coral,Por,,Por ,1
252,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,2,Coral,Por,,Por ,1
253,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,3,Coral,Por,,Por ,1
254,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,4,Coral,Por,,Por ,1
255,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,5,Coral,Por,,Por ,1
256,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,6,Coral,Por,,Por ,1
257,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,7,Coral,Por,,Por ,1
258,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,8,Substrate,S,,S ,1
259,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,9,Coral,Por,,Por ,1
260,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,10,Coral,Por,,Por ,1
261,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,11,Coral,Por,,Por ,1
262,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,12,Coral,Por,,Por ,1
263,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,13,Coral,Por,,Por ,1
264,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,14,Coral,Por,,Por ,1
265,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,15,Coral,Por,,Por ,1
266,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,16,Coral,Por,,Por ,1
267,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,17,Coral,Por,,Por ,1
268,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,18,Coral,Por,,Por ,1
269,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,19,Substrate,S,,S ,1
270,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,20,Coral,Por,,Por ,1
271,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,21,Coral,Por,,Por ,1
272,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,22,Coral,Por,,Por ,1
273,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,23,Coral,Por,,Por ,1
274,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,24,Coral,Por,,Por ,1
275,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,25,"Tape, Wand, Shadow",Sha,,Sha ,1
276,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,26,Coral,Por,,Por ,1
277,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,27,Coral,Por,,Por ,1
278,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,28,Substrate,S,,S ,1
279,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,29,Coral,Por,,Por ,1
280,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,30,Coral,Poc,,Poc ,1
281,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,31,Coral,Por,,Por ,1
282,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,32,Coral,Por,,Por ,1
283,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,33,Coral,Por,,Por ,1
284,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,34,Coral,Poc,,Poc ,1
285,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,35,Dead Coral Algae,DPor,,DPor ,1
286,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,36,Coral,Por,,Por ,1
287,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,37,Coral,Por,,Por ,1
288,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,38,Coral,Por,,Por ,1
289,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,39,Coral,Por,,Por ,1
290,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,40,Coral,Por,,Por ,1
291,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,41,Coral,Por,,Por ,1
292,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,42,Coral,Por,,Por ,1
293,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,43,Coral,Por,,Por ,1
294,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,44,Substrate,S,,S ,1
295,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,45,Coral,Por,,Por ,1
296,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,46,Coral,Por,,Por ,1
297,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,47,Coral,Por,,Por ,1
298,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,48,Coral,Por,,Por ,1
299,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,49,Coral,Por,,Por ,1
300,Coral,Anakena,2,15,1,C:\CPCe_41_inst\rapanui2016\ApT2Q3IMG_0166.cpc,50,Coral,Por,,Por ,1
301,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,1,Coral,Por,,Por ,1
302,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,2,Coral,Por,,Por ,1
303,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,3,Coral,Por,,Por ,1
304,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,4,Dead Coral Algae,DPor,,DPor ,1
305,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,5,Coral,Por,,Por ,1
306,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,6,Coral,Por,,Por ,1
307,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,7,Coral,Por,,Por ,1
308,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,8,Coral,Por,,Por ,1
309,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,9,Coral,Por,,Por ,1
310,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,10,Coral,Por,,Por ,1
311,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,11,Dead Coral Algae,DPor,,DPor ,1
312,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,12,Coral,Por,,Por ,1
313,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,13,Dead Coral Algae,DPor,pelgre,DPor pelgre,1
314,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,14,Coral,Por,,Por ,1
315,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,15,Algae,Hal,,Hal ,1
316,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,16,Coral,Por,,Por ,1
317,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,17,Coral,Por,,Por ,1
318,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,18,Coral,Por,,Por ,1
319,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,19,Dead Coral Algae,DPor,Hal,DPor Hal,1
320,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,20,Coral,Por,,Por ,1
321,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,21,Coral,Por,,Por ,1
322,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,22,Coral,Por,,Por ,1
323,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,23,Coral,Por,,Por ,1
324,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,24,Coral,Por,,Por ,1
325,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,25,Algae,Hal,,Hal ,1
326,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,26,Coral,Por,,Por ,1
327,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,27,Coral,Por,,Por ,1
328,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,28,Coral,Por,,Por ,1
329,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,29,Coral,Por,,Por ,1
330,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,30,Coral,Por,,Por ,1
331,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,31,Coral,Por,,Por ,1
332,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,32,"Tape, Wand, Shadow",Sha,,Sha ,1
333,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,33,Coral,Por,,Por ,1
334,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,34,Algae,codinv,,codinv ,1
335,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,35,Coral,Por,,Por ,1
336,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,36,Algae,codinv,,codinv ,1
337,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,37,Coral,Por,,Por ,1
338,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,38,Coral,Por,,Por ,1
339,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,39,Substrate,S,,S ,1
340,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,40,Coral,Por,S,Por S,1
341,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,41,Algae,codinv,,codinv ,1
342,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,42,Coral,Por,,Por ,1
343,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,43,Algae,codinv,,codinv ,1
344,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,44,Dead Coral Algae,DPor,pelgre,DPor pelgre,1
345,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,45,Algae,codinv,,codinv ,1
346,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,46,Coral,Por,,Por ,1
347,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,47,Coral,Por,,Por ,1
348,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,48,Algae,codinv,,codinv ,1
349,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,49,Algae,Hal,,Hal ,1
350,Coral,Anakena,2,15,2,C:\CPCe_41_inst\rapanui2016\ApT2Q4IMG_0167.cpc,50,Coral,Por,,Por ,1
351,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,1,Coral,Por,,Por ,1
352,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,2,Coral,Por,,Por ,1
353,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,3,Coral,Por,,Por ,1
354,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,4,Coral,Por,,Por ,1
355,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,5,Coral,Por,,Por ,1
356,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,6,Coral,Por,,Por ,1
357,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,7,Coral,Por,,Por ,1
358,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,8,Coral,Por,,Por ,1
359,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,9,Coral,Por,,Por ,1
360,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,10,Coral,Por,,Por ,1
361,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,11,Coral,Por,,Por ,1
362,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,12,Coral,Por,,Por ,1
363,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,13,Coral,Por,,Por ,1
364,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,14,Coral,Por,,Por ,1
365,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,15,Coral,Por,,Por ,1
366,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,16,Coral,Por,,Por ,1
367,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,17,Coral,Por,,Por ,1
368,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,18,Coral,Por,,Por ,1
369,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,19,Coral,Por,,Por ,1
370,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,20,Coral,Por,,Por ,1
371,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,21,Coral,Por,,Por ,1
372,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,22,Coral,Por,,Por ,1
373,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,23,Coral,Por,,Por ,1
374,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,24,Coral,Por,,Por ,1
375,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,25,Coral,Por,,Por ,1
376,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,26,Coral,Por,,Por ,1
377,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,27,Coral,Por,,Por ,1
378,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,28,Coral,Por,,Por ,1
379,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,29,Coral,Por,,Por ,1
380,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,30,Coral,Por,,Por ,1
381,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,31,Coral,Por,,Por ,1
382,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,32,Coral,Por,,Por ,1
383,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,33,Coral,Por,,Por ,1
384,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,34,Coral,Por,,Por ,1
385,Coral,Anakena,2,15,3,C:\CPCe_41_inst\rapanui2016\ApT2Q5IMG_0168.cpc,35,Coral,Por,,Por ,1
