Year,Habitat,Site.Name,Depth,Transect,Quad,File.Name,Point..,Major.Category,Subcategory,Notes
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,40,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,41,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,43,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,44,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,45,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,46,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,47,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,48,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,52,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,53,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,56,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,57,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,58,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,59,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,60,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,61,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,67,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,68,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,71,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,72,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,73,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,74,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,76,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,77,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,79,,Por,
2017,Coral,La Perouse,15,3,1,PpT3Q1IMG_2893,81,,Por,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,1,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,2,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,3,,S,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,5,,Por,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,7,,Por,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,8,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,9,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,12,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,14,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,15,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,16,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,18,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,19,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,21,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,23,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,24,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,25,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,27,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,28,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,29,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,32,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,33,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,37,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,38,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,40,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,41,,Dpor,Dia
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,43,,Por,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,44,,Poc,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,45,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,46,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,47,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,48,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,52,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,53,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,56,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,57,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,58,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,59,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,60,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,61,,Dpor,Dia
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,67,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,68,,Dpor,Dia
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,71,,Por,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,72,,Por,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,73,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,74,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,76,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,77,,Dpor,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,79,,Por,
2017,Coral,La Perouse,15,3,2,PpT3Q2IMG_2891,81,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,1,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,3,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,6,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,8,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,9,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,12,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,13,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,14,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,15,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,16,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,17,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,19,,S,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,20,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,21,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,22,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,24,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,27,,Dpor,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,29,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,30,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,31,,Dpor,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,32,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,33,,Dpor,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,35,,Dpor,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,36,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,39,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,40,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,44,,Dpor,pelred
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,45,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,46,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,48,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,49,,Dpor,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,51,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,53,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,54,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,57,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,59,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,61,,Dpor,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,64,,Dpor,pelgreen
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,65,,Dpor,pelgreen
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,66,,Dpor,pelgreen
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,68,,Por,Dia
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,69,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,70,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,71,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,74,,Por,Dia
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,75,,Dpor,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,76,,Dpor,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,78,,Por,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,79,,Dpor,
2017,Coral,La Perouse,15,3,3,PpT3Q3IMG_2882,81,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,1,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,2,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,3,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,4,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,5,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,7,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,10,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,11,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,12,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,14,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,15,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,17,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,22,,Dpor,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,23,,Dpor,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,24,,Por,Dia
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,25,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,26,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,27,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,29,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,30,,Dpor,Dia
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,32,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,33,,Dpor,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,34,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,36,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,38,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,41,,Dpor,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,43,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,45,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,46,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,48,,Dpor,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,50,,Dpor,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,51,,Dpor,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,52,,Dpor,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,55,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,57,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,59,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,60,,Dpor,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,61,,Dpor,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,62,,Dpor,Dia
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,63,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,65,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,66,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,67,,Dpor,Dia
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,70,,Dpor,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,71,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,74,,Dpor,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,76,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,77,,Por,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,78,,Dpor,
2017,Coral,La Perouse,15,3,4,PpT3Q4IMG_2888,80,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,2,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,3,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,4,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,6,,Poc,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,7,,Poc,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,8,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,9,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,11,,Dpor,Dia
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,13,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,14,,Poc,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,15,,Poc,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,16,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,17,,Dpor,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,19,,Dpor,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,20,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,23,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,25,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,26,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,27,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,28,,Dpor,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,29,,Dpor,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,32,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,33,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,36,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,37,,Dpor,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,38,,Dpor,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,40,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,43,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,44,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,47,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,48,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,49,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,50,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,51,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,52,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,53,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,55,,Dpor,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,56,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,58,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,60,,S,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,61,,Dpor,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,62,,Dpor,Dia
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,63,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,70,,Dpor,pelgreen
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,72,,Dpor,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,73,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,74,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,75,,Por,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,77,,Dpor,
2017,Coral,La Perouse,15,3,5,PpT3Q5IMG_2890,81,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,1,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,2,,Por,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,5,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,7,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,8,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,9,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,12,,Por,Dia
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,15,,Por,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,16,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,17,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,19,,Por,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,20,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,22,,Por,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,23,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,24,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,29,,Por,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,31,,Por,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,32,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,34,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,37,,Por,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,38,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,39,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,40,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,41,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,44,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,45,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,47,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,48,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,49,,Por,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,50,,Dpor,Dia
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,53,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,56,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,58,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,59,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,60,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,61,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,62,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,63,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,64,,Por,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,65,,Por,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,66,,Por,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,67,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,69,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,70,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,72,,Por,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,73,,Por,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,77,,Dpor,INDfil
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,78,,Por,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,80,,Dpor,
2017,Coral,La Perouse,5,1,1,PsT1Q1IMG_2663.JPG,81,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,1,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,2,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,8,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,10,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,11,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,12,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,13,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,14,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,15,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,17,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,18,,Dpor,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,19,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,20,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,22,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,23,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,25,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,26,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,27,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,31,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,33,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,34,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,36,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,37,,Subcor-,S
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,39,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,40,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,41,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,43,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,49,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,50,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,51,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,52,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,53,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,55,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,56,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,57,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,58,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,60,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,62,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,63,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,65,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,66,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,67,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,70,,Dpor,INDfil
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,71,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,72,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,73,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,74,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,75,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,76,,Por,
2017,Coral,La Perouse,5,1,2,PsT1Q2IMG_2669.JPG,77,,Por,
2017,Coral,La Perouse,5,1,3,PsT1Q3IMG_2664.JPG,1,,Por,
2017,Coral,La Perouse,5,1,3,PsT1Q3IMG_2664.JPG,2,,Por,
2017,Coral,La Perouse,5,1,3,PsT1Q3IMG_2664.JPG,8,,Por,
2017,Coral,La Perouse,5,1,3,PsT1Q3IMG_2664.JPG,10,,Por,
